Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8426.6677,10.0948,9.9002,0.1946,9.5984,9.1656,9.1649,0.0007,18.7685,9.9516,0.0975,8426.6677,NA,24.3207,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8436.7625,9.5411,9.3347,0.2064,8.8559,9.7619,9.5821,0.1798,18.6253,9.3943,0.1432,8436.7625,NA,26.2561,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8446.3036,9.8677,9.6702,0.1975,9.1507,9.3250,9.3250,0.0000,18.4785,9.7346,0.1468,8446.3036,NA,25.6661,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8456.1713,9.5355,9.0986,0.4369,8.7632,9.5784,9.3836,0.1948,18.3454,9.3356,0.1331,8456.1713,NA,23.3955,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8465.7068,10.9889,10.8104,0.1785,8.8513,9.2911,9.2788,0.0123,18.1455,9.6777,0.1999,8465.7068,NA,20.7348,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8476.6957,10.3287,10.0848,0.2439,7.1665,9.6646,9.6415,0.0231,16.8343,9.3891,1.3112,8476.6957,NA,22.4116,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8487.0244,10.0080,9.7902,0.2178,6.5152,9.3731,9.3678,0.0053,15.8947,11.1590,0.9396,8487.0244,NA,17.8030,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8497.0324,11.5685,11.3482,0.2203,5.9519,11.0896,9.8651,1.2245,17.0457,9.4579,-1.1510,8497.0324,NA,16.9633,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8508.6009,9.9072,9.4787,0.4285,5.5260,9.4046,9.2452,0.1594,14.9351,9.5844,2.1106,8508.6009,NA,14.4190,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8518.5081,8.9443,8.6254,0.3189,5.0729,9.5343,9.5343,0.0000,14.6123,9.3968,0.3228,8518.5081,NA,14.0048,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8527.4524,9.1206,8.9392,0.1814,5.7082,9.3534,9.3452,0.0082,15.0648,9.4736,-0.4525,8527.4524,NA,17.4019,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8536.5730,9.2257,9.0245,0.2012,5.9543,9.4585,9.4501,0.0084,15.4178,9.4417,-0.3530,8536.5730,NA,18.8014,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8545.7987,9.8446,9.6415,0.2031,6.2373,9.3965,9.3843,0.0122,15.6338,9.7101,-0.2160,8545.7987,NA,22.3140,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8555.6433,8.5538,8.3493,0.2045,5.7892,9.7060,9.6897,0.0163,15.4993,9.5494,0.1345,8555.6433,NA,20.0227,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8564.1971,8.6606,8.4929,0.1677,6.9575,9.5325,9.5178,0.0147,16.4949,9.3892,-0.9956,8564.1971,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8572.8577,8.8606,8.6858,0.1748,7.8457,9.3746,9.3746,0.0000,17.2235,9.4222,-0.7286,8572.8577,NA,24.9615,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8581.7183,9.5411,9.3605,0.1806,8.3746,9.4057,9.4057,0.0000,17.7851,9.6527,-0.5616,8581.7183,NA,24.3860,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8591.2594,8.4386,8.2372,0.2014,8.2531,9.6386,9.6313,0.0073,17.8967,9.4360,-0.1116,8591.2594,NA,22.0336,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8599.6980,8.5236,8.3514,0.1722,9.5117,9.3792,9.3625,0.0167,18.8941,9.4381,-0.9974,8599.6980,NA,21.4733,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8608.2216,8.9524,8.7639,0.1885,10.3803,9.4283,9.4023,0.0260,19.8086,9.4419,-0.9145,8608.2216,NA,20.9135,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8617.1740,8.6759,8.5054,0.1705,10.8562,9.4419,9.4246,0.0173,20.2981,9.7495,-0.4895,8617.1740,NA,24.3541,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8625.8499,8.4416,8.2754,0.1662,11.6222,9.7445,9.6823,0.0622,21.3717,9.5920,-1.0736,8625.8499,NA,22.1032,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8634.2915,8.4260,8.2047,0.2213,12.9780,9.5399,9.5201,0.0198,22.5221,9.5553,-1.1504,8634.2915,NA,25.6947,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8642.7175,9.3063,9.0071,0.2992,14.1377,9.5097,9.4964,0.0133,23.6514,9.5246,-1.1293,8642.7175,NA,25.2525,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8652.0238,8.3981,8.2088,0.1893,14.3534,9.5129,9.4964,0.0165,23.8697,10.5170,-0.2183,8652.0238,NA,28.6002,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8660.4219,9.5798,9.3523,0.2275,15.6316,10.3523,10.0796,0.2727,25.9886,9.4456,-2.1189,8660.4219,NA,27.2938,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8670.0017,8.1194,7.8885,0.2309,16.4530,9.3984,9.3795,0.0189,25.8544,9.7467,0.1342,8670.0017,NA,28.7376,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8678.1211,9.4710,9.2338,0.2372,17.8608,9.6173,9.4344,0.1829,27.4817,9.3364,-1.6273,8678.1211,NA,28.4844,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8687.5921,8.4533,8.1298,0.3235,18.0221,9.3219,9.3003,0.0216,27.3471,9.6012,0.1346,8687.5921,NA,27.8230,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8696.0454,8.1994,7.9973,0.2021,18.9035,9.5880,9.5768,0.0112,28.4950,9.4332,-1.1479,8696.0454,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8704.2448,8.5990,8.4011,0.1979,20.3061,9.4192,9.4192,0.0000,29.7288,9.4470,-1.2338,8704.2448,NA,32.8565,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8712.8438,9.0833,8.9180,0.1653,21.1410,9.4324,9.4324,0.0000,30.5768,9.5053,-0.8480,8712.8438,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8721.9271,8.3778,8.1818,0.1960,21.5400,9.4559,9.4373,0.0186,30.9988,9.9357,-0.4220,8721.9271,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8730.3049,8.7657,8.5972,0.1685,22.6352,9.9161,9.8655,0.0506,32.5567,10.0166,-1.5579,8730.3049,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8739.0706,12.9364,12.7607,0.1757,24.0104,9.7940,9.6170,0.1770,33.8076,9.3915,-1.2509,8739.0706,NA,27.7416,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8752.0070,6.3007,6.1370,0.1637,20.8825,9.3757,9.3757,0.0000,30.2627,9.4718,3.5449,8752.0070,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8758.3077,9.8245,9.6579,0.1666,24.0020,9.4286,9.4286,0.0000,33.4338,9.6795,-3.1711,8758.3077,NA,32.6237,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8768.1322,8.4750,8.3146,0.1604,23.6184,9.6673,9.6612,0.0061,33.2888,9.3690,0.1450,8768.1322,NA,36.2743,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8776.6072,9.5639,9.3944,0.1695,24.8249,9.3545,9.3463,0.0082,34.1828,9.3604,-0.8940,8776.6072,NA,35.6747,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8786.1711,8.9337,8.7140,0.2197,24.6293,9.3456,9.3352,0.0104,33.9793,9.4537,0.2035,8786.1711,NA,37.0368,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8795.1048,8.7470,8.5065,0.2405,25.0875,9.4084,9.3927,0.0157,34.4993,9.6713,-0.5200,8795.1048,NA,36.4887,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8803.8518,8.4442,8.2274,0.2168,25.7645,9.6539,9.6391,0.0148,35.4236,9.4026,-0.9243,8803.8518,NA,38.1619,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8812.2960,8.2624,8.0499,0.2125,27.0262,9.3528,9.3380,0.0148,36.3820,9.4098,-0.9584,8812.2960,NA,39.5596,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8820.5584,9.3210,8.6488,0.6722,28.1265,9.3993,9.3835,0.0158,37.5294,9.4989,-1.1474,8820.5584,NA,38.9720,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8829.8794,9.6706,7.8523,1.8183,28.2559,9.4440,9.4312,0.0128,37.7073,9.6230,-0.1779,8829.8794,NA,38.4710,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8839.5500,9.3991,6.0954,3.3037,28.0478,9.6119,9.5880,0.0239,37.6597,9.7641,0.0476,8839.5500,NA,40.0887,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8848.9491,9.4148,6.1104,3.3044,28.2606,9.7596,9.4712,0.2884,38.0247,9.4294,-0.3650,8848.9491,NA,43.8575,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8858.3639,9.5475,5.5894,3.9581,28.6630,9.3731,9.3682,0.0049,38.0393,9.7978,-0.0146,8858.3639,NA,41.2881,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8867.9114,9.5957,5.7714,3.8243,28.6256,9.6600,9.4711,0.1889,38.2896,9.6209,-0.2503,8867.9114,NA,39.0832,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8877.5071,9.7843,5.3431,4.4412,28.7075,9.6027,9.5981,0.0046,38.3148,9.8410,-0.0252,8877.5071,NA,36.7031,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8887.2914,9.3624,6.1359,3.2265,28.5807,9.7874,9.5202,0.2672,38.3715,9.4451,-0.0567,8887.2914,NA,36.5446,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8896.6538,9.7953,5.5415,4.2538,29.0209,9.4270,9.4047,0.0223,38.4542,9.4735,-0.0827,8896.6538,NA,39.9861,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8906.4491,9.6549,5.2104,4.4445,28.7083,9.4208,9.4208,0.0000,38.1324,9.6292,0.3218,8906.4491,NA,39.4672,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8916.1040,9.8369,5.3579,4.4790,28.4853,9.6184,9.6132,0.0052,38.1067,9.4103,0.0257,8916.1040,NA,37.0984,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8925.9409,9.5183,5.1332,4.3851,28.2798,9.3972,9.3845,0.0127,37.6801,9.4222,0.4266,8925.9409,NA,38.5065,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8935.4592,9.3316,5.5093,3.8223,28.1720,9.4083,9.4083,0.0000,37.5840,9.4883,0.0961,8935.4592,NA,35.9274,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8944.7908,9.6808,5.2614,4.4194,28.2640,9.4736,9.4586,0.0150,37.7407,9.9550,-0.1567,8944.7908,NA,37.4143,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8954.4716,9.3872,4.9600,4.4272,28.1805,9.8299,9.6550,0.1749,38.0149,9.4977,-0.2742,8954.4716,NA,35.3696,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8963.8588,9.4621,5.6263,3.8358,28.7204,9.4000,9.3856,0.0144,38.1254,9.8396,-0.1105,8963.8588,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8973.3209,9.5142,5.0135,4.5007,28.8406,9.6584,9.4691,0.1893,38.5029,9.3771,-0.3775,8973.3209,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8982.8351,10.0251,5.5253,4.4998,29.0015,9.3609,9.3609,0.0000,38.3658,9.6266,0.1371,8982.8351,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8992.8602,9.4283,5.0775,4.3508,28.3500,9.6137,9.6137,0.0000,37.9673,9.4170,0.3985,8992.8602,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,9002.2885,9.7646,5.3027,4.4619,28.5514,9.4015,9.4015,0.0000,37.9560,9.3632,0.0113,9002.2885,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,9012.0531,9.4506,4.8846,4.5660,28.2011,9.3499,9.3309,0.0190,37.5546,9.3878,0.4014,9012.0531,NA,38.4867,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,9021.5037,9.6311,5.2958,4.3353,28.1156,9.3726,9.3615,0.0111,37.4918,9.5883,0.0628,9021.5037,NA,39.8750,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,9031.1348,9.3225,4.8015,4.5210,27.8723,9.5731,9.5731,0.0000,37.4490,9.3646,0.0428,9031.1348,NA,37.4388,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,9040.4573,9.4165,4.9789,4.4376,28.1380,9.3495,9.3495,0.0000,37.4911,9.3330,-0.0421,9040.4573,NA,36.7458,NA
