Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55244.0489,17.9836,17.7319,0.2517,3.8560,17.6821,14.7320,2.9501,21.7468,18.2683,-1.8511,55244.0489,NA,10.1892,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55262.0325,16.3269,16.0950,0.2319,3.8516,18.1049,17.1299,0.9750,22.0315,14.6259,-0.2847,55262.0325,NA,10.4579,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55278.3594,16.4466,16.2154,0.2312,5.7168,14.4844,13.5804,0.9040,20.3305,16.6021,1.7010,55278.3594,NA,9.0822,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55294.8060,16.9110,16.6514,0.2596,3.9001,16.4574,14.2901,2.1673,20.4860,17.4240,-0.1555,55294.8060,NA,9.6849,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55311.7170,16.5181,16.2829,0.2352,3.6394,17.0218,14.5172,2.5046,20.9990,17.7434,-0.5130,55311.7170,NA,15.1083,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55328.2351,17.0340,16.8330,0.2010,4.5280,17.5678,16.4783,1.0895,22.2243,17.9344,-1.2253,55328.2351,NA,24.8513,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55345.2691,18.7242,18.5082,0.2160,5.2110,17.8139,14.6678,3.1461,23.1247,19.5582,-0.9004,55345.2691,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55363.9933,17.0146,16.8108,0.2038,4.4744,19.4798,14.6053,4.8745,23.9587,17.5771,-0.8340,55363.9933,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55381.0079,20.2872,20.0521,0.2351,6.9947,17.4467,14.6615,2.7852,24.5212,18.0284,-0.5625,55381.0079,NA,11.9055,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55401.2951,16.8992,16.5615,0.3377,4.2455,17.9351,16.9628,0.9723,22.2624,15.5777,2.2588,55401.2951,NA,15.9521,NA
