Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55809.6534,7.9605,7.7714,0.1891,4.7647,8.0138,7.3267,0.6871,12.8522,7.1394,-0.7908,55809.6534,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55817.6139,7.1239,6.9106,0.2133,4.8180,7.1357,7.1357,0.0000,12.0311,7.1532,0.8211,55817.6139,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55824.7378,7.2225,7.0078,0.2147,4.8298,7.1646,7.1646,0.0000,12.0604,7.2526,-0.0293,55824.7378,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55831.9603,7.1623,6.9546,0.2077,4.7719,7.1327,7.1094,0.0233,12.0905,8.1271,-0.0301,55831.9603,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55839.1226,8.1690,7.9346,0.2344,4.9123,8.0726,7.5154,0.5572,13.0553,7.4326,-0.9648,55839.1226,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55847.2916,7.8581,7.6452,0.2129,4.8159,7.3621,7.1044,0.2577,12.3189,9.9522,0.7364,55847.2916,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55855.1497,9.0892,8.8961,0.1931,5.4028,8.9438,8.2738,0.6700,14.4130,6.8179,-2.0941,55855.1497,NA,18.0355,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55864.2389,7.2828,7.0620,0.2208,5.2574,6.8112,6.8112,0.0000,12.1417,7.0839,2.2713,55864.2389,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55871.5217,7.3874,7.1580,0.2294,4.7858,7.0953,6.9666,0.1287,11.9428,7.4283,0.1989,55871.5217,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55878.9091,7.3768,7.1179,0.2589,4.4937,7.3844,7.2409,0.1435,11.9837,7.9619,-0.0409,55878.9091,NA,NA,NA
