Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8317.9979,6.6787,6.4912,0.1875,3.3375,7.3002,6.2937,1.0065,10.6377,5.4127,-0.7805,8317.9979,NA,10.3542,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8324.6766,6.2740,6.0843,0.1897,3.9590,5.3472,5.1758,0.1714,9.3717,7.6277,1.2660,8324.6766,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8330.9506,6.9872,6.8138,0.1734,3.4695,7.2559,6.4443,0.8116,10.7254,6.1940,-1.3537,8330.9506,NA,11.4011,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8337.9378,6.4006,6.2240,0.1766,3.7382,6.1940,5.5222,0.6718,9.9322,6.0900,0.7932,8337.9378,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8344.3384,6.1113,5.9318,0.1795,3.5316,6.0868,5.4983,0.5885,9.6216,6.5103,0.3106,8344.3384,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8350.4497,6.7792,6.5281,0.2511,3.5579,6.4017,5.7779,0.6238,10.0206,7.2956,-0.3990,8350.4497,NA,14.1893,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8357.2289,6.9933,6.7924,0.2009,3.6292,6.8439,6.1830,0.6609,10.5370,7.0380,-0.5164,8357.2289,NA,11.4834,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8364.2222,7.1363,6.8788,0.2575,3.7239,6.8578,6.0331,0.8247,10.5817,6.1149,-0.0447,8364.2222,NA,10.5251,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8371.3585,6.1547,5.9665,0.1882,3.4454,6.0350,5.4242,0.6108,9.5603,6.5928,1.0214,8371.3585,NA,8.6421,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8377.5132,6.5760,6.4020,0.1740,3.4713,6.4531,5.8971,0.5560,9.9984,11.6386,-0.4381,8377.5132,NA,11.2372,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8384.0892,10.0695,9.8787,0.1908,4.7900,10.2710,7.6412,2.6298,15.0610,5.3447,-5.0626,8384.0892,NA,14.8722,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8394.1587,4.3650,4.1827,0.1823,4.9915,5.3447,5.3447,0.0000,10.3362,5.1230,4.7248,8394.1587,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8398.5237,6.2816,6.0601,0.2215,5.9712,5.1230,5.1230,0.0000,11.0942,5.1421,-0.7580,8398.5237,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8404.8053,6.5587,6.3416,0.2171,4.8126,5.0572,5.0572,0.0000,9.9547,6.7365,1.1395,8404.8053,NA,14.4755,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8411.3640,6.4672,6.2959,0.1713,3.4059,6.7266,5.9905,0.7361,10.1325,5.9539,-0.1778,8411.3640,NA,NA,NA
